-1.1102230246251565e-16, 22.103404168725802
0.5, 22.382045989708956
0.9999999999999998, 23.31085205965286
1.4999999999999998, 24.51829995057993
1.9999999999999998, 26.561673304456477
2.5, 28.79080787232182
3, 32.22739033111425
3.5, 35.2924503619291
4, 39.56495828367099
4.499999999999999, 43.46594377743537
4.999999999999999, 48.38861594813798
5.5, 52.475362655891146
5.999999999999999, 57.49091543358816
6.499999999999999, 61.67054274833569
6.999999999999999, 66.22169249106076
7.499999999999998, 69.84403616384195
8, 73.65214105061192
8.499999999999998, 76.62432047443238
9, 79.41073868426406
9.499999999999998, 81.45411203814062
10, 83.12596296403963
10.499999999999998, 84.05476903398353
10.999999999999998, 84.98357510392742
11.499999999999998, 84.89069449693304
12, 84.70493328294425
12.499999999999998, 83.86900781999475
12.999999999999998, 82.38291810808452
13.499999999999998, 80.89682839617429
14, 78.66769382830894
14.5, 76.62432047443238
14.999999999999998, 73.93078287159508
15.499999999999995, 71.51588708974096
15.999999999999998, 68.45082705892611
16.5, 65.85017006308321
16.999999999999996, 62.692229425273965
17.499999999999996, 60.09157242943107
18, 57.02651239861622
18.5, 54.51873600976771
18.999999999999996, 51.82519840693041
19.499999999999996, 49.688944446059466
19.999999999999996, 47.18116805721094
20.5, 45.13779470333438
20.999999999999996, 43.00154074246342
21.499999999999996, 41.42257042355881
21.999999999999996, 39.7507194976598
22.5, 38.54327160673273
22.999999999999996, 37.242943108811275
23.499999999999996, 36.592778859850554
24, 35.849734003895435
24.5, 35.66397278990664
25, 35.66397278990664
25.499999999999996, 36.03549521788422
25.999999999999996, 36.49989825285614
26.499999999999996, 37.335823715805645
26.999999999999996, 38.26462978574956
27.499999999999996, 39.56495828367099
27.999999999999996, 40.772406174598075
28.5, 42.53713770749148
29, 44.11610802639609
29.499999999999996, 46.25236198726705
29.999999999999996, 48.109974127154814
30.499999999999996, 50.43198930201457
30.999999999999996, 52.754004476874314
31.500000000000004, 55.447542079711596
32, 57.95531846856011
32.49999999999999, 60.92749789238057
32.99999999999999, 63.52815488822347
33.49999999999999, 66.7789761330271
33.99999999999999, 69.4725137358644
34.5, 72.63045437367363
35, 75.32399197651092
35.5, 78.66769382830894
36, 81.26835082415185
36.49999999999999, 84.42629146196109
36.99999999999999, 87.026948457804
37.49999999999999, 90.09200848861883
37.99999999999999, 92.50690427047297
38.49999999999999, 95.38620308729904
39, 97.52245704817
39.5, 99.93735283002411
40, 101.8878455769063
40.5, 104.11698014477165
40.99999999999999, 105.69595046367627
41.49999999999999, 107.55356260356405
41.99999999999999, 108.7610104944911
42.49999999999999, 109.96845838541817
42.99999999999999, 110.89726445536206
43.5, 111.73318991831157
44, 112.19759295328352
44.5, 112.56911538126107
44.99999999999999, 112.56911538126107
45.49999999999999, 112.3833541672723
45.99999999999999, 112.19759295328352
46.49999999999999, 111.54742870432278
46.99999999999999, 110.89726445536206
47.49999999999999, 110.06133899241256
47.99999999999999, 109.03965231547429
48.49999999999999, 107.83220442454721
48.99999999999999, 106.62475653362014
49.49999999999999, 105.13866682170993
49.99999999999999, 103.74545771679408
50.5, 102.07360679089507
51, 100.68039768597923
51.5, 98.72990493909705
52, 97.05805401319805
52.5, 94.92180005232709
53, 93.1570685194337
53.49999999999999, 90.83505334457396
53.99999999999999, 88.88456059769177
54.49999999999999, 86.65542602982643
54.99999999999999, 84.51917206895547
55.49999999999999, 82.19715689409574
55.99999999999999, 80.06090293322478
56.49999999999999, 77.64600715137067
56.99999999999999, 75.50975319049971
57.49999999999999, 73.09485740864558
57.99999999999999, 70.95860344777462
58.49999999999999, 68.54370766592051
58.999999999999986, 66.50033431204393
59.5, 64.0854385301898
60, 62.042065176313244
60.5, 59.627169394459116
61, 57.67667664757694
61.5, 55.540422686705995
61.99999999999999, 53.6828105468182
62.49999999999999, 51.45367597895286
62.99999999999999, 49.688944446059466
63.49999999999998, 47.64557109218289
63.99999999999998, 46.06660077327827
64.49999999999999, 44.11610802639609
64.99999999999999, 42.53713770749148
65.49999999999999, 40.772406174598075
66, 39.28631646268782
66.5, 37.61446553678881
67, 36.40701764586177
67.5, 35.01380854094593
68, 33.89924125701326
68.5, 32.59891275909179
69, 31.670106689147914
69.5, 30.555539405215242
70, 29.812494549260137
70.49999999999999, 28.976569086310633
70.99999999999999, 28.233524230355485
71.49999999999999, 27.490479374400394
71.99999999999999, 26.840315125439645
72.49999999999999, 26.190150876478953
72.99999999999999, 25.632867234512602
73.49999999999999, 25.354225413529434
73.99999999999999, 25.075583592546266
74.49999999999999, 24.88982237855747
75, 24.704061164568714
75.5, 24.88982237855747
76, 24.88982237855747
76.5, 25.075583592546266
77, 25.26134480653505
77.5, 25.447106020523805
78, 25.911509055495785
78.5, 26.375912090467722
78.99999999999999, 27.026076339428457
79.49999999999999, 27.67624058838915
79.99999999999999, 28.697927265327465
80.49999999999999, 29.719613942265738
80.99999999999999, 31.019942440187165
81.49999999999999, 32.04162911712548
81.99999999999999, 33.43483822204129
82.49999999999999, 34.64228611296838
82.99999999999999, 36.1283758248786
83.49999999999999, 37.242943108811275
84, 38.729032820721486
84.5, 39.84360010465416
85, 41.05104799558124
85.5, 42.07273467251953
86, 43.09442134945782
86.5, 43.93034681240732
87, 44.7662722753568
87.49999999999999, 45.23067531032876
87.99999999999999, 45.695078345300715
88.49999999999999, 45.88083955928947
88.99999999999999, 46.06660077327827
89.49999999999999, 45.88083955928947
89.99999999999999, 45.6021977383063
90.49999999999999, 45.23067531032876
90.99999999999999, 44.48763045437363
91.49999999999999, 43.651704991424154
91.99999999999999, 42.53713770749148
92.5, 41.42257042355881
92.99999999999999, 40.122241925637326
93.5, 38.9147940347103
93.99999999999999, 37.335823715805645
94.5, 36.03549521788422
94.99999999999999, 34.456524898979595
95.5, 33.156196401058125
95.99999999999999, 31.484345475159145
96.49999999999999, 30.091136370243305
96.99999999999999, 28.605046658333066
97.49999999999999, 27.304718160411625
98, 25.911509055495785
98.49999999999999, 24.88982237855747
99, 23.868135701619195
99.49999999999999, 23.21797145265846
100, 22.93932963167532
